Wall time,Step,Value
1752435333.6679072,1547500,1019.5074462890625
1752435343.486771,1552500,1049.6778564453125
1752435353.993736,1557500,1083.6112060546875
1752435359.242645,1560000,1135.054443359375
1752435375.5914114,1567500,1230.318603515625
1752435386.3099658,1572500,1172.0296630859375
1752435391.5087645,1575000,1178.171630859375
1752435411.3713222,1585000,1165.20751953125
1752435422.3950303,1590000,1067.5914306640625
1752435432.5670946,1595000,1381.3282470703125
1752435447.4523764,1602500,1272.7490234375
1752435451.3695862,1605000,1337.8892822265625
1752435455.5451088,1607500,1404.810546875
1752435461.147517,1610000,1451.336669921875
1752435465.6403685,1612500,1359.2021484375
1752435469.8444912,1615000,1526.1470947265625
1752435487.9732087,1625000,1492.2100830078125
1752435496.7866445,1630000,1385.1868896484375
1752435502.3795965,1632500,1548.53564453125
1752435508.9403732,1635000,1469.9404296875
1752435514.4597077,1637500,1478.8629150390625
1752435520.8608325,1640000,1616.0650634765625
1752435535.0475883,1647500,2000.1514892578125
1752435541.032213,1650000,1600.00927734375
1752435545.378305,1652500,1548.651611328125
1752435584.1572948,1670000,1854.8428955078125
1752435596.1808093,1677500,1549.8790283203125
1752435617.5995426,1690000,1595.03955078125
1752435622.0876236,1692500,2027.7745361328125
1752435627.4507587,1695000,2137.6416015625
1752435642.2080119,1702500,2192.131591796875
1752435649.9918907,1707500,1927.038330078125
1752435654.549263,1710000,1869.3524169921875
1752435658.8376734,1712500,1881.332763671875
1752435672.4213278,1720000,1858.52001953125
1752435697.8653855,1732500,1850.4735107421875
1752435705.6055496,1737500,1928.9892578125
1752435710.6593585,1740000,2215.4296875
1752435715.6801388,1742500,2021.461669921875
1752435720.6432905,1745000,2000.8922119140625
1752435731.206931,1750000,2106.381103515625
1752435749.2437313,1757500,2033.1669921875
1752435754.856635,1760000,1972.68310546875
1752435763.8427227,1765000,1884.2906494140625
1752435785.2696047,1775000,1862.518310546875
1752435789.7871668,1777500,1840.735107421875
1752435799.4594672,1782500,1668.1395263671875
1752435813.4122198,1790000,1563.0423583984375
1752435823.2124333,1795000,1649.5406494140625
1752435832.9083588,1800000,1460.91650390625
1752435837.9190092,1802500,1474.828125
1752435842.8799052,1805000,1331.1417236328125
1752435852.6605997,1810000,1196.0107421875
1752435861.75484,1815000,1351.864501953125
1752435866.2966633,1817500,1411.88330078125
1752435870.201726,1820000,1390.42578125
1752435873.7152157,1822500,1283.197021484375
1752435877.8954184,1825000,1304.1458740234375
1752435885.6162634,1830000,1268.4288330078125
1752435888.8807876,1832500,1430.2498779296875
1752435891.923785,1835000,1399.2353515625
1752435910.508082,1847500,1170.9940185546875
1752435916.5260022,1850000,1285.0291748046875
1752435921.550119,1852500,1354.0626220703125
1752435932.9653082,1857500,1250.877685546875
1752435937.9004374,1860000,1455.366943359375
1752435943.1183405,1862500,1371.7578125
1752435947.653972,1865000,1866.3338623046875
1752435976.0238593,1882500,1422.1160888671875
1752435991.399707,1890000,1581.4779052734375
1752435996.500081,1892500,1257.4368896484375
1752436007.5585842,1897500,1445.136962890625
1752436034.9020216,1910000,1472.0882568359375
1752436040.483581,1912500,1247.0311279296875
1752436044.4822526,1915000,1818.9073486328125
1752436056.1414952,1922500,1745.9998779296875
1752436061.7982788,1925000,1958.6240234375
1752436077.2961693,1932500,1737.7791748046875
1752436083.1959665,1935000,1683.9189453125
1752436095.7222908,1940000,1850.71484375
1752436101.9860053,1942500,2023.3067626953125
1752436111.552291,1947500,1677.773681640625
1752436117.77642,1950000,1543.966796875
1752436123.2099237,1952500,1635.0914306640625
1752436126.9463263,1955000,2023.791259765625
1752436131.7386088,1957500,1929.0186767578125
1752436162.0244522,1972500,1853.3719482421875
1752436167.1524415,1975000,1966.1953125
1752436179.3327377,1980000,1992.2769775390625
1752436189.409295,1985000,2421.20849609375
1752436201.7392735,1990000,2162.49365234375
1752436207.0028896,1992500,2123.64697265625
1752436224.105396,2000000,1966.0567626953125
1752436228.6667616,2002500,1994.6015625
1752436250.103713,2012500,1968.87158203125
1752436255.4335938,2015000,2213.08740234375
1752436260.5852768,2017500,2467.586669921875
1752436265.8945765,2020000,2208.416748046875
1752436280.6719465,2027500,2281.035888671875
1752436298.5634375,2035000,2334.20703125
1752436327.968531,2047500,2119.422607421875
1752436333.650745,2050000,2040.577880859375
1752436343.8537123,2055000,2398.69482421875
1752436349.0302794,2057500,2368.3603515625
1752436354.6853993,2060000,2017.972900390625
1752436365.5467718,2065000,2132.43603515625
1752436370.8225102,2067500,2151.460693359375
1752436377.2171726,2070000,2132.90087890625
1752436382.2991552,2072500,2193.364990234375
1752436402.8676226,2082500,2257.21728515625
1752436409.8810208,2085000,2276.68017578125
1752436422.4707806,2090000,2224.54931640625
1752436428.0102258,2092500,2010.592529296875
1752436432.6178706,2095000,2509.391845703125
1752436442.523116,2100000,2666.90576171875
1752436447.696847,2102500,2177.873046875
1752436464.8167284,2110000,2174.14111328125
1752436474.8169696,2115000,2502.253173828125
1752436498.889167,2127500,2472.69873046875
1752436504.2994025,2130000,2598.53466796875
1752436520.7717211,2137500,2327.3818359375
1752436535.4444299,2145000,2300.020263671875
1752436551.7775064,2152500,2450.412841796875
1752436562.5197039,2157500,2929.150146484375
1752436578.6076264,2165000,2804.3369140625
1752436583.2313554,2167500,2624.1298828125
1752436605.3303552,2177500,2679.781005859375
1752436610.0398006,2180000,3105.78466796875
1752436666.6044312,2205000,2718.118408203125
1752436675.5933216,2210000,2857.783935546875
1752436680.1090207,2212500,2997.62353515625
1752436685.188363,2215000,2977.75341796875
1752436691.418203,2217500,2579.24560546875
1752436701.345905,2222500,2831.68701171875
1752436711.048958,2227500,2599.421142578125
1752436722.6854205,2232500,2701.2099609375
1752436738.326994,2240000,2806.32275390625
1752436749.1192892,2245000,2670.984619140625
1752436753.338246,2247500,2505.770751953125
1752436769.6322427,2255000,2432.2333984375
1752436773.7137876,2257500,2312.302734375
1752436785.41505,2262500,2513.746826171875
1752436795.8093398,2267500,2741.459716796875
1752436802.3035934,2270000,2436.767578125
1752436807.1776488,2272500,2401.48193359375
1752436815.6644437,2277500,2370.00048828125
1752436821.172319,2280000,2736.872802734375
1752436835.7746801,2287500,2490.93994140625
1752436857.2142065,2297500,2755.86767578125
1752436862.8662214,2300000,3113.65185546875
1752436872.6745808,2305000,2747.780517578125
1752436883.525227,2310000,2776.3671875
1752436902.889777,2320000,2735.98291015625
1752436907.396418,2322500,3243.80078125
1752436913.0901346,2325000,2761.100830078125
1752436918.7014601,2327500,2936.800048828125
1752436924.7199602,2330000,2915.685546875
1752436929.84186,2332500,2758.334228515625
1752436934.6828237,2335000,2943.22119140625
1752436944.514994,2340000,2930.78076171875
1752436963.3497956,2350000,2860.78466796875
1752436973.1482208,2355000,2869.91357421875
1752436977.5751064,2357500,2943.410888671875
1752436992.7033198,2365000,2885.736572265625
1752437012.3087175,2375000,2859.69873046875
1752437030.6829648,2382500,2724.798828125
1752437043.5061982,2387500,2969.944580078125
1752437048.3667967,2390000,2501.493408203125
1752437053.6373699,2392500,2838.935791015625
1752437074.4655194,2402500,2764.4501953125
1752437085.1124935,2407500,3046.325439453125
1752437090.3316846,2410000,3348.03857421875
1752437095.8705707,2412500,3080.82373046875
1752437100.6214406,2415000,2821.46435546875
1752437111.7178183,2420000,3068.864013671875
1752437117.2574487,2422500,3083.08154296875
1752437130.2301605,2430000,3181.2998046875
1752437160.9439437,2442500,3279.01806640625
1752437173.4624352,2447500,2884.617919921875
1752437179.889647,2450000,2841.364990234375
1752437190.158421,2455000,3141.843994140625
1752437195.2046185,2457500,3028.54638671875
1752437215.1836698,2467500,3123.34619140625
1752437225.1785228,2472500,2728.4853515625
1752437229.8444734,2475000,2937.0390625
1752437236.0263698,2477500,3346.21875
1752437245.8268561,2482500,3235.147705078125
1752437255.832931,2487500,2883.2265625
1752437261.7995057,2490000,2483.98828125
1752437267.3602061,2492500,2692.290283203125
1752437277.8838522,2497500,2458.769775390625
