Wall time,Step,Value
1752492790.677485,71400,-1.0068644285202026
1752492790.920372,71600,-0.504457414150238
1752492791.755378,71800,-1.449732780456543
1752492791.9950018,72000,-0.5041791796684265
1752492792.2223105,72200,-0.9593663215637207
1752492792.44956,72400,-1.077345848083496
1752492792.6953838,72600,-0.8171716928482056
1752492793.4651892,72800,-0.816977322101593
1752492793.6991913,73000,-1.2256381511688232
1752492793.9237356,73200,-0.4875476062297821
1752492794.1430507,73400,-0.8154491782188416
1752492794.3617556,73600,-0.332375168800354
1752492795.228734,73800,-1.1197781562805176
1752492795.4659085,74000,-0.8158618211746216
1752492795.7061787,74200,-0.49210020899772644
1752492795.9349744,74400,-1.8418880701065063
1752492796.1775818,74600,-1.4633958339691162
1752492797.0618277,74800,-0.8225061297416687
1752492797.2927535,75000,-1.126866102218628
1752492797.5135221,75200,-0.8270267844200134
1752492797.7321506,75400,-1.3480960130691528
1752492797.9471576,75600,-1.4050782918930054
1752492798.8737369,75800,-0.9775709509849548
1752492799.0983834,76000,-0.6564127802848816
1752492799.325824,76200,-0.8716011047363281
1752492799.5642254,76400,-0.7983362078666687
1752492799.7990668,76600,-0.6507124900817871
1752492800.6132612,76800,-1.4050428867340088
1752492801.0018113,77000,-0.882949709892273
1752492801.3291922,77200,-1.3530298471450806
1752492801.5765705,77400,-1.0135982036590576
1752492801.8437757,77600,-0.8299843668937683
1752492802.0798275,77800,-1.0376060009002686
1752492802.936947,78000,-1.3435447216033936
1752492803.1713371,78200,-1.354683756828308
1752492803.3952122,78400,-1.0132184028625488
1752492803.6250892,78600,-1.0511672496795654
1752492803.8506117,78800,-0.49514421820640564
1752492804.6710553,79000,-0.8118321299552917
1752492804.9237554,79200,-0.9782324433326721
1752492805.1698053,79400,-1.549857258796692
1752492805.4086637,79600,-0.5144893527030945
1752492805.6491222,79800,-0.6688419580459595
1752492806.5833805,80000,-1.4604674577713013
1752492806.825186,80200,-0.33032920956611633
1752492807.0566921,80400,-1.4182649850845337
1752492807.27514,80600,-0.641311526298523
1752492807.5111184,80800,-0.7105478048324585
1752492808.456239,81000,-0.6683785915374756
1752492808.6837547,81200,-1.4016715288162231
1752492808.916521,81400,-0.8191447854042053
1752492809.1414456,81600,-1.2378193140029907
1752492809.3598924,81800,-0.8302822113037109
1752492810.2315943,82000,-1.5937219858169556
1752492810.472307,82200,-0.7308377027511597
1752492810.713155,82400,-0.649751603603363
1752492810.9466271,82600,-0.4959030747413635
1752492811.1711805,82800,-0.328916996717453
1752492811.9013622,83000,-1.0924019813537598
1752492812.1239913,83200,-0.8137532472610474
1752492812.3424366,83400,-0.8054024577140808
1752492812.5642326,83600,-0.8298253417015076
1752492812.793046,83800,-0.9538698792457581
1752492813.5430024,84000,-0.4993087947368622
1752492813.7722316,84200,-0.6518595218658447
1752492814.007515,84400,-1.1859265565872192
1752492814.2556498,84600,-0.6451342701911926
1752492814.4921002,84800,-1.2873462438583374
1752492815.3670135,85000,-1.336899995803833
1752492815.6079826,85200,-0.496842622756958
1752492815.8557582,85400,-1.2900699377059937
1752492816.0836515,85600,-0.7902154326438904
1752492816.3095083,85800,-1.157111406326294
1752492816.5631175,86000,-1.283441185951233
1752492817.4548888,86200,-1.2920445203781128
1752492817.6898615,86400,-0.4926857054233551
1752492817.9351308,86600,-0.809782862663269
1752492818.1561897,86800,-1.017663836479187
1752492818.3760448,87000,-0.7218236923217773
1752492819.1137404,87200,-1.0293848514556885
1752492819.3545284,87400,-1.0126217603683472
1752492819.5869477,87600,-0.6712579727172852
1752492819.8389792,87800,-0.48596376180648804
1752492820.0883944,88000,-0.7920795679092407
1752492820.9323578,88200,-1.445664882659912
1752492821.1619704,88400,-0.8532952070236206
1752492821.3909984,88600,-0.8208680748939514
1752492821.6088645,88800,-0.9351708292961121
1752492821.9704046,89000,-0.6612785458564758
1752492822.845087,89200,-0.9687178134918213
1752492823.0943072,89400,-0.6336618661880493
1752492823.3302794,89600,-0.6337546110153198
1752492823.5598965,89800,-0.8131474852561951
1752492823.8111176,90000,-1.496911644935608
1752492824.6117425,90200,-1.1886652708053589
1752492824.8634343,90400,-0.6737570762634277
1752492825.112876,90600,-0.8466068506240845
1752492825.3617647,90800,-0.6719923615455627
1752492825.604508,91000,-0.6585534811019897
1752492826.4473174,91200,-0.8531521558761597
1752492826.6805468,91400,-1.077601671218872
1752492826.926583,91600,-1.2999156713485718
1752492827.1783798,91800,-0.8544418215751648
1752492827.4272094,92000,-1.185083031654358
1752492828.3456128,92200,-1.4477105140686035
1752492828.6034718,92400,-0.3204116225242615
1752492828.8452547,92600,-0.7565603852272034
1752492829.0928855,92800,-0.8452888131141663
1752492829.3506951,93000,-0.4870648980140686
1752492830.1061718,93200,-1.0012173652648926
1752492830.3499157,93400,-0.49388784170150757
1752492830.602733,93600,-0.8427842855453491
1752492830.8591583,93800,-0.6634836196899414
1752492831.1078305,94000,-0.9484173059463501
1752492831.3476653,94200,-0.7996445894241333
1752492832.077386,94400,-0.6551704406738281
1752492832.3049607,94600,-1.0832455158233643
1752492832.5411246,94800,-0.4825325012207031
1752492832.783205,95000,-1.6662232875823975
1752492833.0138721,95200,-0.5002918243408203
1752492833.8879073,95400,-0.355832576751709
1752492834.1439457,95600,-0.8475296497344971
1752492834.3904753,95800,-0.7996060252189636
1752492834.6446862,96000,-0.8101649880409241
1752492834.8925495,96200,-0.8427117466926575
1752492835.7748666,96400,-0.9044128060340881
1752492835.992605,96600,-0.9198310971260071
1752492836.2133248,96800,-1.0019835233688354
1752492836.4266944,97000,-1.0218660831451416
1752492836.6509564,97200,-0.3282066583633423
1752492837.4645135,97400,-1.259835124015808
1752492837.6753697,97600,-1.1565126180648804
1752492837.8994367,97800,-1.0234217643737793
1752492838.138385,98000,-0.3254031836986542
1752492838.3858016,98200,-0.8158531188964844
1752492839.25166,98400,-0.8430905938148499
1752492839.4847658,98600,-0.4884681701660156
1752492839.7205029,98800,-0.4956105947494507
1752492839.952798,99000,-0.9917221665382385
1752492840.1822784,99200,-0.6704576015472412
1752492841.02341,99400,-0.6653357744216919
1752492841.2538552,99600,-0.32343921065330505
1752492841.4848125,99800,-0.8163041472434998
1752492841.718184,100000,-1.4919710159301758
1752492841.9355524,100200,-0.490125447511673
1752492842.745271,100400,-0.9804762005805969
1752492842.978266,100600,-0.653059184551239
1752492843.3760102,100800,-1.7048691511154175
1752492843.7008731,101000,-0.9836233854293823
1752492843.941735,101200,-1.524613618850708
1752492844.710913,101400,-0.9811201691627502
1752492844.9505696,101600,-1.0307639837265015
1752492845.1829863,101800,-0.8165773749351501
1752492845.4213693,102000,-0.5025268197059631
1752492845.6570668,102200,-0.9592866897583008
1752492846.419684,102400,-0.981702446937561
1752492846.648108,102600,-1.0781164169311523
1752492846.8885443,102800,-0.9506064653396606
1752492847.1235378,103000,-0.8025622963905334
1752492847.357196,103200,-0.3283015489578247
1752492847.5854938,103400,-1.1675738096237183
1752492848.4405313,103600,-1.016674280166626
1752492848.6833472,103800,-1.5620249509811401
1752492848.9288156,104000,-0.4875543713569641
1752492849.1728206,104200,-0.8019441366195679
1752492849.4159904,104400,-1.1890065670013428
1752492850.1647484,104600,-1.6774342060089111
1752492850.4073586,104800,-1.2608247995376587
1752492850.6506238,105000,-0.6541682481765747
1752492850.887696,105200,-1.4433778524398804
1752492851.1267903,105400,-0.6637583374977112
1752492851.8583806,105600,-1.2413721084594727
1752492852.0943902,105800,-0.830496609210968
1752492852.3165166,106000,-0.634877622127533
1752492852.5475078,106200,-1.0571736097335815
1752492852.7799053,106400,-0.8325309157371521
1752492853.5180168,106600,-0.6483424305915833
1752492853.7633777,106800,-1.1954771280288696
1752492854.0068989,107000,-0.8225178122520447
1752492854.2367153,107200,-0.8056069016456604
1752492854.4723356,107400,-1.2239469289779663
1752492855.2131877,107600,-1.3385668992996216
1752492855.4565477,107800,-0.8806240558624268
1752492855.707434,108000,-1.7347532510757446
1752492855.9419203,108200,-1.5932074785232544
1752492856.1744153,108400,-1.1156327724456787
1752492856.920901,108600,-1.2120167016983032
1752492857.16237,108800,-0.7946137189865112
1752492857.420276,109000,-1.008895993232727
1752492857.663375,109200,-0.5016820430755615
1752492857.9096525,109400,-0.8146831393241882
1752492858.7434945,109600,-1.3191474676132202
1752492858.9804866,109800,-1.232377290725708
1752492859.2161,110000,-0.853782057762146
1752492859.4514027,110200,-0.8268445134162903
1752492859.6954138,110400,-0.8354437351226807
1752492860.6144638,110600,-1.0664036273956299
1752492860.8551972,110800,-1.1811301708221436
1752492861.093739,111000,-0.6387701034545898
1752492861.3329613,111200,-0.8317885994911194
1752492861.5686305,111400,-0.8000084757804871
1752492861.8153584,111600,-0.9915149211883545
1752492862.7556844,111800,-0.6406466960906982
1752492863.0098872,112000,-0.5074034929275513
1752492863.2514994,112200,-0.8302568197250366
1752492863.494853,112400,-0.6465165019035339
